"data_type","year","uid_org_txt","uid_qm_num","uid_qm_txt","response_category","value"
"organisation",2024,"NATARC","4.01.001.03","int.stay_next_year","int_stay_1yr",41.220000000000006
"organisation",2024,"NATARC","4.01.001.04","int.stay_three_years","int_stay_3yr",37.805
"organisation",2024,"NATARC","5.01.002.00","csc.aware_code","yes",65.291
"organisation",2024,"NATARC","5.01.003.00","csc.confident_code","yes",79.319
"organisation",2024,"NATARC","5.01.004.00","csc.understand_conduct","agreement",87.893
"organisation",2024,"NATARC","6.01.001.00","dhb.experienced_discrimination","no",89.294
"organisation",2024,"NATARC","6.01.001.00","dhb.experienced_discrimination","ptns",7.056
"organisation",2024,"NATARC","6.01.001.00","dhb.experienced_discrimination","yes",3.65
"organisation",2024,"NATARC","6.02.001.00","dhb.experienced_bullying","no",90.557
"organisation",2024,"NATARC","6.02.001.00","dhb.experienced_bullying","ptns",4.115999999999999
"organisation",2024,"NATARC","6.02.001.00","dhb.experienced_bullying","yes",5.326999999999999
"organisation",2024,"NATARC","6.02.004.00","dhb.reported_bullying","yes",47.619
"organisation",2024,"NATARC","6.04.004.00","dhb.culture_continue","yes",45.455
"organisation",2024,"NATARC","7.01.001.00","wlb.perma_index","index",72.194
"organisation",2024,"NATARC","7.01.002.00","wlb.stress_index","index",25.596
"organisation",2024,"NATARC","7.02.001.00","wlb.satisfied_life","num_07_10",58.394000000000005
"organisation",2024,"NATARC","7.02.002.00","wlb.life_worthwhile","num_07_10",62.103
"organisation",2024,"NATARC","7.02.003.00","wlb.happy_yesterday","num_07_10",53.545
"organisation",2024,"NATARC","7.02.004.00","wlb.anxious_yesterday","num_06_10",44.01
"organisation",2024,"NATARC","7.03.001.00","wlb.mental_health","excellent_good",66.91000000000001
"organisation",2024,"NATARC","7.03.002.00","wlb.physical_health","excellent_good",71.951
"organisation",2024,"NATARC","7.03.005.00","wlb.organisation_support","agreement",60.244
"organisation",2024,"NATARC","7.03.006.00","wlb.discuss_wellbeing","weekly_monthly",45.455
"organisation",2024,"NATARC","7.04.001.00","wlb.long_covid","yes",7.543
"organisation",2024,"NATCRM","0.00.002.00","meta.response_rate","response_rate",56.83
"organisation",2024,"NATCRM","1.01.001.00","000.engagement_index","index",56.973000000000006
"organisation",2024,"NATCRM","1.02.001.00","000.my_work","theme",73.98200000000001
"organisation",2024,"NATCRM","1.02.002.00","000.objectives_purpose","theme",78.066
"organisation",2024,"NATCRM","1.02.003.00","000.my_manager","theme",73.06200000000001
"organisation",2024,"NATCRM","1.02.004.00","000.my_team","theme",80.52599999999998
"organisation",2024,"NATCRM","1.02.005.00","000.learning_development","theme",43.974000000000004
"organisation",2024,"NATCRM","1.02.006.00","000.inclusion_treatment","theme",76.239
"organisation",2024,"NATCRM","1.02.007.00","000.resources_workload","theme",61.563
"organisation",2024,"NATCRM","1.02.008.00","000.pay_benefits","theme",33.971000000000004
"organisation",2024,"NATCRM","1.02.009.00","000.leadership_change","theme",37.117000000000004
"organisation",2024,"NATCRM","2.01.001.00","mwk.interested_work","agreement",89.347
"organisation",2024,"NATCRM","2.01.002.00","mwk.challenging_work","agreement",76.789
"organisation",2024,"NATCRM","2.01.003.00","mwk.personal_accomplishment","agreement",74.36
"organisation",2024,"NATCRM","2.01.004.00","mwk.involved_decisions","agreement",54.826
"organisation",2024,"NATCRM","2.01.005.00","mwk.choice_how","agreement",74.601
"organisation",2024,"NATCRM","2.02.001.00","obj.understanding_objectives","agreement",77.45200000000001
"organisation",2024,"NATCRM","2.02.003.00","obj.contribute_toward_objectives","agreement",78.68299999999999
"organisation",2024,"NATCRM","2.03.001.00","mgr.manager_motivates","agreement",70.827
"organisation",2024,"NATCRM","2.03.004.00","mgr.manager_considerate","agreement",87.99000000000001
"organisation",2024,"NATCRM","2.03.005.00","mgr.manager_open","agreement",83.644
"organisation",2024,"NATCRM","2.03.006.00","mgr.understand_contribution","agreement",64.10299999999998
"organisation",2024,"NATCRM","2.03.007.00","mgr.confidence_manger","agreement",77.017
"organisation",2024,"NATCRM","2.03.008.00","mgr.manager_recognises","agreement",79.745
"organisation",2024,"NATCRM","2.03.009.00","mgr.regular_feedback","agreement",64.30599999999998
"organisation",2024,"NATCRM","2.03.010.00","mgr.feedback_helps","agreement",61.153000000000006
"organisation",2024,"NATCRM","2.03.011.00","mgr.performance_fairly","agreement",68.612
"organisation",2024,"NATCRM","2.03.012.00","mgr.management_standards","yes",47.197
"organisation",2024,"NATCRM","2.04.001.00","tem.relied_upon","agreement",85.905
"organisation",2024,"NATCRM","2.04.002.00","tem.improve_service","agreement",81.95500000000001
"organisation",2024,"NATCRM","2.04.003.00","mtm.team_encouraged","agreement",73.693
"organisation",2024,"NATCRM","2.05.001.00","ldv.access_learning","agreement",44.909000000000006
"organisation",2024,"NATCRM","2.05.002.00","ldv.improve_performance","agreement",42.583000000000006
"organisation",2024,"NATCRM","2.05.003.00","ldv.opportunities_career","agreement",45.67400000000001
"organisation",2024,"NATCRM","2.05.004.00","ldv.helping_career","agreement",42.716
"organisation",2024,"NATCRM","2.06.001.00","ift.treated_fairly","agreement",80.017
"organisation",2024,"NATCRM","2.06.002.00","ift.treated_respect","agreement",86.088
"organisation",2024,"NATCRM","2.06.003.00","ift.work_valued","agreement",64.73
"organisation",2024,"NATCRM","2.06.004.00","ift.respects_differences","agreement",74.115
"organisation",2024,"NATCRM","2.07.001.00","rwk.information_needed","agreement",56.919000000000004
"organisation",2024,"NATCRM","2.07.002.00","rwk.work_objectives","agreement",66.85
"organisation",2024,"NATCRM","2.07.004.00","rwk.skills_needed","agreement",81.599
"organisation",2024,"NATCRM","2.07.005.00","rwk.tools_needed","agreement",32.83
"organisation",2024,"NATCRM","2.07.006.00","rwk.acceptable_workload","agreement",58.115
"organisation",2024,"NATCRM","2.07.007.00","rwk.work_life_balance","agreement",73.07
"organisation",2024,"NATCRM","2.08.001.00","pay.reflects_performance","agreement",36.39
"organisation",2024,"NATCRM","2.08.002.00","pay.satisfied_benefits","agreement",35.897000000000006
"organisation",2024,"NATCRM","2.08.003.00","pay.pay_reasonable","agreement",29.598
"organisation",2024,"NATCRM","2.08.004.00","pay.aware_benefits","agreement",64.745
"organisation",2024,"NATCRM","2.08.005.00","pay.money_worries","seldom_never",71.814
"organisation",2024,"NATCRM","2.09.001.00","lmc.seniors_visible","agreement",56.309999999999995
"organisation",2024,"NATCRM","2.09.002.00","lmc.seniors_consistent_values","agreement",53.92400000000001
"organisation",2024,"NATCRM","2.09.003.00","lmc.clear_vision","agreement",34.863
"organisation",2024,"NATCRM","2.09.005.00","lmc.confidence_seniors","agreement",40.72800000000001
"organisation",2024,"NATCRM","2.09.006.00","lmc.change_managed_well","agreement",15.235
"organisation",2024,"NATCRM","2.09.007.00","lmc.change_for_better","agreement",19.767999999999997
"organisation",2024,"NATCRM","2.09.008.00","lmc.kept_informed","agreement",45.761
"organisation",2024,"NATCRM","2.09.009.00","lmc.contribute_views","agreement",27.323
"organisation",2024,"NATCRM","2.09.010.00","lmc.safe_to_challenge","agreement",40.157000000000004
"organisation",2024,"NATCRM","2.10.001.00","eng.proud_to_tell","agreement",60.308
"organisation",2024,"NATCRM","2.10.002.00","eng.recommend_organisation","agreement",41.274
"organisation",2024,"NATCRM","2.10.003.00","eng.personal_attachment","agreement",46.281000000000006
"organisation",2024,"NATCRM","2.10.004.00","eng.organisation_inspires","agreement",44.338
"organisation",2024,"NATCRM","2.10.005.00","eng.organisation_motivates","agreement",39.76200000000001
"organisation",2024,"NATCRM","2.11.001.00","act.senior_action","agreement",34.697
"organisation",2024,"NATCRM","2.11.003.00","act.been_taken","agreement",28.264999999999997
"organisation",2024,"NATCRM","3.01.001.00","tpl.trusted_job","agreement",87.319
"organisation",2024,"NATCRM","3.01.002.00","tpl.try_new_ideas","agreement",70.17099999999999
"organisation",2024,"NATCRM","3.01.006.00","tpl.speak_up_risk","agreement",66.68599999999999
"organisation",2024,"NATCRM","3.01.007.00","tpl.challenge_inappropriate","agreement",75.05799999999999
"organisation",2024,"NATCRM","3.01.008.00","tpl.organisation_inclusive","agreement",74.282
"organisation",2024,"NATCRM","3.03.001.00","tpl.aware_vision","agreement",56.758
"organisation",2024,"NATCRM","3.03.002.00","tpl.achieve_vision","agreement",39.478
"organisation",2024,"NATCRM","3.03.003.00","tpl.technology_collaborate","agreement",19.088999999999995
"organisation",2024,"NATCRM","3.03.004.00","tpl.collaborate_goals","always_some",43.445
"organisation",2024,"NATCRM","3.03.005.00","tpl.consider_public","always_some",80.981
"organisation",2024,"NATCRM","3.03.006.00","tpl.choice_where","agreement",73.701
"organisation",2024,"NATCRM","3.03.007.00","tpl.manager_trusts","agreement",91.12299999999999
"organisation",2024,"NATCRM","3.03.008.00","tpl.how_productive","productive",60.891000000000005
"organisation",2024,"NATCRM","3.03.009.00","tpl.efficiency_priority","agreement",29.605
"organisation",2024,"NATCRM","3.04.001.00","dvl.about_devolution","agreement",57.367000000000004
"organisation",2024,"NATCRM","3.04.002.00","dvl.devolution_resources","agreement",25.029
"organisation",2024,"NATCRM","4.01.001.01","int.leave_asap","int_leave_asap",7.583
"organisation",2024,"NATCRM","4.01.001.02","int.leave_next_12m","int_leave_12m",14.178
"organisation",2024,"NATCRM","4.01.001.03","int.stay_next_year","int_stay_1yr",33.701
"organisation",2024,"NATCRM","4.01.001.04","int.stay_three_years","int_stay_3yr",44.538000000000004
"organisation",2024,"NATCRM","5.01.002.00","csc.aware_code","yes",73.432
"organisation",2024,"NATCRM","5.01.003.00","csc.confident_code","yes",64.846
"organisation",2024,"NATCRM","5.01.004.00","csc.understand_conduct","agreement",92.54
"organisation",2024,"NATCRM","6.01.001.00","dhb.experienced_discrimination","no",81.52
"organisation",2024,"NATCRM","6.01.001.00","dhb.experienced_discrimination","ptns",6.8469999999999995
"organisation",2024,"NATCRM","6.01.001.00","dhb.experienced_discrimination","yes",11.633000000000001
"organisation",2024,"NATCRM","6.02.001.00","dhb.experienced_bullying","no",83.551
"organisation",2024,"NATCRM","6.02.001.00","dhb.experienced_bullying","ptns",5.889
"organisation",2024,"NATCRM","6.02.001.00","dhb.experienced_bullying","yes",10.56
"organisation",2024,"NATCRM","6.02.004.00","dhb.reported_bullying","no",45.303999999999995
"organisation",2024,"NATCRM","6.02.004.00","dhb.reported_bullying","ptns",11.05
"organisation",2024,"NATCRM","6.02.004.00","dhb.reported_bullying","yes",43.646
"organisation",2024,"NATCRM","6.04.002.00","dhb.appropriate_action","no",66.87899999999999
"organisation",2024,"NATCRM","6.04.002.00","dhb.appropriate_action","ptns",10.828000000000001
"organisation",2024,"NATCRM","6.04.002.00","dhb.appropriate_action","yes",22.292999999999996
"organisation",2024,"NATCRM","6.04.003.00","dhb.bullying_has_stopped","no",34.53
"organisation",2024,"NATCRM","6.04.003.00","dhb.bullying_has_stopped","ptns",24.033
"organisation",2024,"NATCRM","6.04.003.00","dhb.bullying_has_stopped","yes",41.436
"organisation",2024,"NATCRM","6.04.004.00","dhb.culture_continue","no",21.111000000000004
"organisation",2024,"NATCRM","6.04.004.00","dhb.culture_continue","ptns",19.167000000000005
"organisation",2024,"NATCRM","6.04.004.00","dhb.culture_continue","yes",59.72200000000001
"organisation",2024,"NATCRM","6.04.005.00","dhb.punished_reporting","no",49.358999999999995
"organisation",2024,"NATCRM","6.04.005.00","dhb.punished_reporting","ptns",16.667000000000005
"organisation",2024,"NATCRM","6.04.005.00","dhb.punished_reporting","yes",33.974000000000004
"organisation",2024,"NATCRM","7.01.001.00","wlb.perma_index","index",73.99700000000001
"organisation",2024,"NATCRM","7.01.002.00","wlb.stress_index","index",30.857
"organisation",2024,"NATCRM","7.02.001.00","wlb.satisfied_life","num_07_10",70.20200000000001
"organisation",2024,"NATCRM","7.02.002.00","wlb.life_worthwhile","num_07_10",73.774
"organisation",2024,"NATCRM","7.02.003.00","wlb.happy_yesterday","num_07_10",65.431
"organisation",2024,"NATCRM","7.02.004.00","wlb.anxious_yesterday","num_06_10",30.308
"organisation",2024,"NATCRM","7.03.001.00","wlb.mental_health","excellent_good",76.06500000000001
"organisation",2024,"NATCRM","7.03.002.00","wlb.physical_health","excellent_good",75.02199999999999
"organisation",2024,"NATCRM","7.03.005.00","wlb.organisation_support","agreement",50.102000000000004
"organisation",2024,"NATCRM","7.03.006.00","wlb.discuss_wellbeing","weekly_monthly",46.439
"organisation",2024,"NATCRM","7.04.001.00","wlb.long_covid","yes",6.766
"organisation",2024,"NATINF","0.00.002.00","meta.response_rate","response_rate",78.723
"organisation",2024,"NATINF","1.01.001.00","000.engagement_index","index",63.472
"organisation",2024,"NATINF","1.02.001.00","000.my_work","theme",69.18899999999998
"organisation",2024,"NATINF","1.02.002.00","000.objectives_purpose","theme",75.67599999999999
"organisation",2024,"NATINF","1.02.003.00","000.my_manager","theme",71.471
"organisation",2024,"NATINF","1.02.004.00","000.my_team","theme",80.17999999999999
"organisation",2024,"NATINF","1.02.005.00","000.learning_development","theme",56.757000000000005
"organisation",2024,"NATINF","1.02.006.00","000.inclusion_treatment","theme",78.37799999999999
"organisation",2024,"NATINF","1.02.007.00","000.resources_workload","theme",79.505
"organisation",2024,"NATINF","1.02.008.00","000.pay_benefits","theme",36.036
"organisation",2024,"NATINF","1.02.009.00","000.leadership_change","theme",62.22200000000001
"organisation",2024,"NATINF","2.01.001.00","mwk.interested_work","agreement",81.081
"organisation",2024,"NATINF","2.01.002.00","mwk.challenging_work","agreement",62.162000000000006
"organisation",2024,"NATINF","2.01.003.00","mwk.personal_accomplishment","agreement",62.162000000000006
"organisation",2024,"NATINF","2.01.004.00","mwk.involved_decisions","agreement",62.162000000000006
"organisation",2024,"NATINF","2.01.005.00","mwk.choice_how","agreement",78.37799999999999
"organisation",2024,"NATINF","2.02.001.00","obj.understanding_objectives","agreement",72.973
"organisation",2024,"NATINF","2.02.003.00","obj.contribute_toward_objectives","agreement",78.37799999999999
"organisation",2024,"NATINF","2.03.001.00","mgr.manager_motivates","agreement",64.865
"organisation",2024,"NATINF","2.03.004.00","mgr.manager_considerate","agreement",94.59500000000001
"organisation",2024,"NATINF","2.03.005.00","mgr.manager_open","agreement",86.486
"organisation",2024,"NATINF","2.03.006.00","mgr.understand_contribution","agreement",67.56800000000001
"organisation",2024,"NATINF","2.03.007.00","mgr.confidence_manger","agreement",81.081
"organisation",2024,"NATINF","2.03.008.00","mgr.manager_recognises","agreement",72.973
"organisation",2024,"NATINF","2.03.009.00","mgr.regular_feedback","agreement",56.757000000000005
"organisation",2024,"NATINF","2.03.010.00","mgr.feedback_helps","agreement",54.053999999999995
"organisation",2024,"NATINF","2.03.011.00","mgr.performance_fairly","agreement",64.865
"organisation",2024,"NATINF","2.03.012.00","mgr.management_standards","yes",32.432
"organisation",2024,"NATINF","2.04.001.00","tem.relied_upon","agreement",83.784
"organisation",2024,"NATINF","2.04.002.00","tem.improve_service","agreement",81.081
"organisation",2024,"NATINF","2.04.003.00","mtm.team_encouraged","agreement",75.67599999999999
"organisation",2024,"NATINF","2.05.001.00","ldv.access_learning","agreement",70.27
"organisation",2024,"NATINF","2.05.002.00","ldv.improve_performance","agreement",62.162000000000006
"organisation",2024,"NATINF","2.05.003.00","ldv.opportunities_career","agreement",48.649
"organisation",2024,"NATINF","2.05.004.00","ldv.helping_career","agreement",44.443999999999996
"organisation",2024,"NATINF","2.06.001.00","ift.treated_fairly","agreement",78.37799999999999
"organisation",2024,"NATINF","2.06.002.00","ift.treated_respect","agreement",89.18899999999998
"organisation",2024,"NATINF","2.06.003.00","ift.work_valued","agreement",72.222
"organisation",2024,"NATINF","2.06.004.00","ift.respects_differences","agreement",72.973
"organisation",2024,"NATINF","2.07.001.00","rwk.information_needed","agreement",75
"organisation",2024,"NATINF","2.07.002.00","rwk.work_objectives","agreement",58.333000000000006
"organisation",2024,"NATINF","2.07.004.00","rwk.skills_needed","agreement",91.892
"organisation",2024,"NATINF","2.07.005.00","rwk.tools_needed","agreement",89.18899999999998
"organisation",2024,"NATINF","2.07.006.00","rwk.acceptable_workload","agreement",72.973
"organisation",2024,"NATINF","2.07.007.00","rwk.work_life_balance","agreement",89.18899999999998
"organisation",2024,"NATINF","2.08.001.00","pay.reflects_performance","agreement",44.443999999999996
"organisation",2024,"NATINF","2.08.002.00","pay.satisfied_benefits","agreement",38.888999999999996
"organisation",2024,"NATINF","2.08.003.00","pay.pay_reasonable","agreement",27.027
"organisation",2024,"NATINF","2.08.004.00","pay.aware_benefits","agreement",56.757000000000005
"organisation",2024,"NATINF","2.08.005.00","pay.money_worries","seldom_never",75
"organisation",2024,"NATINF","2.09.001.00","lmc.seniors_visible","agreement",86.486
"organisation",2024,"NATINF","2.09.002.00","lmc.seniors_consistent_values","agreement",72.973
"organisation",2024,"NATINF","2.09.003.00","lmc.clear_vision","agreement",43.243
"organisation",2024,"NATINF","2.09.005.00","lmc.confidence_seniors","agreement",78.37799999999999
"organisation",2024,"NATINF","2.09.006.00","lmc.change_managed_well","agreement",44.443999999999996
"organisation",2024,"NATINF","2.09.007.00","lmc.change_for_better","agreement",44.443999999999996
"organisation",2024,"NATINF","2.09.008.00","lmc.kept_informed","agreement",67.56800000000001
"organisation",2024,"NATINF","2.09.009.00","lmc.contribute_views","agreement",44.443999999999996
"organisation",2024,"NATINF","2.09.010.00","lmc.safe_to_challenge","agreement",75
"organisation",2024,"NATINF","2.10.001.00","eng.proud_to_tell","agreement",75.67599999999999
"organisation",2024,"NATINF","2.10.002.00","eng.recommend_organisation","agreement",67.56800000000001
"organisation",2024,"NATINF","2.10.003.00","eng.personal_attachment","agreement",45.946000000000005
"organisation",2024,"NATINF","2.10.004.00","eng.organisation_inspires","agreement",62.162000000000006
"organisation",2024,"NATINF","2.10.005.00","eng.organisation_motivates","agreement",58.333000000000006
"organisation",2024,"NATINF","2.11.001.00","act.senior_action","agreement",72.222
"organisation",2024,"NATINF","2.11.003.00","act.been_taken","agreement",44.443999999999996
"organisation",2024,"NATINF","3.01.001.00","tpl.trusted_job","agreement",83.784
"organisation",2024,"NATINF","3.01.002.00","tpl.try_new_ideas","agreement",81.081
"organisation",2024,"NATINF","3.01.006.00","tpl.speak_up_risk","agreement",75
"organisation",2024,"NATINF","3.01.007.00","tpl.challenge_inappropriate","agreement",77.77799999999999
"organisation",2024,"NATINF","3.01.008.00","tpl.organisation_inclusive","agreement",72.222
"organisation",2024,"NATINF","3.03.001.00","tpl.aware_vision","agreement",54.053999999999995
"organisation",2024,"NATINF","3.03.002.00","tpl.achieve_vision","agreement",38.888999999999996
"organisation",2024,"NATINF","3.03.003.00","tpl.technology_collaborate","agreement",78.37799999999999
"organisation",2024,"NATINF","3.03.004.00","tpl.collaborate_goals","always_some",58.333000000000006
"organisation",2024,"NATINF","3.03.005.00","tpl.consider_public","always_some",72.222
"organisation",2024,"NATINF","3.03.006.00","tpl.choice_where","agreement",89.18899999999998
"organisation",2024,"NATINF","3.03.007.00","tpl.manager_trusts","agreement",94.59500000000001
"organisation",2024,"NATINF","3.03.008.00","tpl.how_productive","productive",43.243
"organisation",2024,"NATINF","3.03.009.00","tpl.efficiency_priority","agreement",51.351
"organisation",2024,"NATINF","3.04.001.00","dvl.about_devolution","agreement",81.081
"organisation",2024,"NATINF","3.04.002.00","dvl.devolution_resources","agreement",45.946000000000005
"organisation",2024,"NATINF","4.01.001.01","int.leave_asap","int_leave_asap",18.919
"organisation",2024,"NATINF","4.01.001.02","int.leave_next_12m","int_leave_12m",32.432
"organisation",2024,"NATINF","4.01.001.03","int.stay_next_year","int_stay_1yr",37.838
"organisation",2024,"NATINF","4.01.001.04","int.stay_three_years","int_stay_3yr",10.811
"organisation",2024,"NATINF","5.01.002.00","csc.aware_code","yes",64.865
"organisation",2024,"NATINF","5.01.003.00","csc.confident_code","yes",86.111
"organisation",2024,"NATINF","5.01.004.00","csc.understand_conduct","agreement",94.59500000000001
"organisation",2024,"NATINF","6.01.001.00","dhb.experienced_discrimination","no",100
"organisation",2024,"NATINF","6.01.001.00","dhb.experienced_discrimination","ptns",0
"organisation",2024,"NATINF","6.01.001.00","dhb.experienced_discrimination","yes",0
"organisation",2024,"NATINF","6.02.001.00","dhb.experienced_bullying","no",100
"organisation",2024,"NATINF","6.02.001.00","dhb.experienced_bullying","ptns",0
"organisation",2024,"NATINF","6.02.001.00","dhb.experienced_bullying","yes",0
"organisation",2024,"NATINF","6.02.004.00","dhb.reported_bullying","no",0
"organisation",2024,"NATINF","6.02.004.00","dhb.reported_bullying","ptns",0
"organisation",2024,"NATINF","6.02.004.00","dhb.reported_bullying","yes",0
"organisation",2024,"NATINF","6.04.002.00","dhb.appropriate_action","no",0
"organisation",2024,"NATINF","6.04.002.00","dhb.appropriate_action","ptns",0
"organisation",2024,"NATINF","6.04.002.00","dhb.appropriate_action","yes",0
"organisation",2024,"NATINF","6.04.003.00","dhb.bullying_has_stopped","no",0
"organisation",2024,"NATINF","6.04.003.00","dhb.bullying_has_stopped","ptns",0
"organisation",2024,"NATINF","6.04.003.00","dhb.bullying_has_stopped","yes",0
"organisation",2024,"NATINF","6.04.004.00","dhb.culture_continue","no",0
"organisation",2024,"NATINF","6.04.004.00","dhb.culture_continue","ptns",0
"organisation",2024,"NATINF","6.04.004.00","dhb.culture_continue","yes",0
"organisation",2024,"NATINF","6.04.005.00","dhb.punished_reporting","no",0
"organisation",2024,"NATINF","6.04.005.00","dhb.punished_reporting","ptns",0
"organisation",2024,"NATINF","6.04.005.00","dhb.punished_reporting","yes",0
"organisation",2024,"NATINF","7.01.001.00","wlb.perma_index","index",70.694
"organisation",2024,"NATINF","7.01.002.00","wlb.stress_index","index",24.392
"organisation",2024,"NATINF","7.02.001.00","wlb.satisfied_life","num_07_10",69.44400000000002
"organisation",2024,"NATINF","7.02.002.00","wlb.life_worthwhile","num_07_10",69.44400000000002
"organisation",2024,"NATINF","7.02.003.00","wlb.happy_yesterday","num_07_10",63.888999999999996
"organisation",2024,"NATINF","7.02.004.00","wlb.anxious_yesterday","num_06_10",25
"organisation",2024,"NATINF","7.03.001.00","wlb.mental_health","excellent_good",70.27
"organisation",2024,"NATINF","7.03.002.00","wlb.physical_health","excellent_good",77.77799999999999
"organisation",2024,"NATINF","7.03.005.00","wlb.organisation_support","agreement",58.333000000000006
"organisation",2024,"NATINF","7.03.006.00","wlb.discuss_wellbeing","weekly_monthly",44.443999999999996
"organisation",2024,"NATSAV","0.00.002.00","meta.response_rate","response_rate",89.069
"organisation",2024,"NATSAV","1.01.001.00","000.engagement_index","index",65.63599999999998
"organisation",2024,"NATSAV","1.02.001.00","000.my_work","theme",76.909
"organisation",2024,"NATSAV","1.02.002.00","000.objectives_purpose","theme",85.227
"organisation",2024,"NATSAV","1.02.003.00","000.my_manager","theme",76.774
"organisation",2024,"NATSAV","1.02.004.00","000.my_team","theme",84.167
"organisation",2024,"NATSAV","1.02.005.00","000.learning_development","theme",59.73500000000001
"organisation",2024,"NATSAV","1.02.006.00","000.inclusion_treatment","theme",78.409
"organisation",2024,"NATSAV","1.02.007.00","000.resources_workload","theme",71.47
"organisation",2024,"NATSAV","1.02.008.00","000.pay_benefits","theme",34.545
"organisation",2024,"NATSAV","1.02.009.00","000.leadership_change","theme",57.903999999999996
"organisation",2024,"NATSAV","2.01.001.00","mwk.interested_work","agreement",86.364
"organisation",2024,"NATSAV","2.01.002.00","mwk.challenging_work","agreement",80.45500000000001
"organisation",2024,"NATSAV","2.01.003.00","mwk.personal_accomplishment","agreement",74.091
"organisation",2024,"NATSAV","2.01.004.00","mwk.involved_decisions","agreement",59.091
"organisation",2024,"NATSAV","2.01.005.00","mwk.choice_how","agreement",84.545
"organisation",2024,"NATSAV","2.02.001.00","obj.understanding_objectives","agreement",84.091
"organisation",2024,"NATSAV","2.02.003.00","obj.contribute_toward_objectives","agreement",86.364
"organisation",2024,"NATSAV","2.03.001.00","mgr.manager_motivates","agreement",74.545
"organisation",2024,"NATSAV","2.03.004.00","mgr.manager_considerate","agreement",92.27299999999998
"organisation",2024,"NATSAV","2.03.005.00","mgr.manager_open","agreement",87.67099999999999
"organisation",2024,"NATSAV","2.03.006.00","mgr.understand_contribution","agreement",73.18199999999999
"organisation",2024,"NATSAV","2.03.007.00","mgr.confidence_manger","agreement",80.909
"organisation",2024,"NATSAV","2.03.008.00","mgr.manager_recognises","agreement",84.545
"organisation",2024,"NATSAV","2.03.009.00","mgr.regular_feedback","agreement",67.727
"organisation",2024,"NATSAV","2.03.010.00","mgr.feedback_helps","agreement",63.636
"organisation",2024,"NATSAV","2.03.011.00","mgr.performance_fairly","agreement",66.81800000000001
"organisation",2024,"NATSAV","2.03.012.00","mgr.management_standards","yes",50.455
"organisation",2024,"NATSAV","2.04.001.00","tem.relied_upon","agreement",88.63599999999998
"organisation",2024,"NATSAV","2.04.002.00","tem.improve_service","agreement",87.215
"organisation",2024,"NATSAV","2.04.003.00","mtm.team_encouraged","agreement",76.81800000000001
"organisation",2024,"NATSAV","2.05.001.00","ldv.access_learning","agreement",78.18199999999999
"organisation",2024,"NATSAV","2.05.002.00","ldv.improve_performance","agreement",56.818
"organisation",2024,"NATSAV","2.05.003.00","ldv.opportunities_career","agreement",46.364000000000004
"organisation",2024,"NATSAV","2.05.004.00","ldv.helping_career","agreement",57.534000000000006
"organisation",2024,"NATSAV","2.06.001.00","ift.treated_fairly","agreement",83.10499999999999
"organisation",2024,"NATSAV","2.06.002.00","ift.treated_respect","agreement",85
"organisation",2024,"NATSAV","2.06.003.00","ift.work_valued","agreement",67.89
"organisation",2024,"NATSAV","2.06.004.00","ift.respects_differences","agreement",77.727
"organisation",2024,"NATSAV","2.07.001.00","rwk.information_needed","agreement",63.636
"organisation",2024,"NATSAV","2.07.002.00","rwk.work_objectives","agreement",77.727
"organisation",2024,"NATSAV","2.07.004.00","rwk.skills_needed","agreement",91.743
"organisation",2024,"NATSAV","2.07.005.00","rwk.tools_needed","agreement",62.1
"organisation",2024,"NATSAV","2.07.006.00","rwk.acceptable_workload","agreement",58.986000000000004
"organisation",2024,"NATSAV","2.07.007.00","rwk.work_life_balance","agreement",75
"organisation",2024,"NATSAV","2.08.001.00","pay.reflects_performance","agreement",35.455
"organisation",2024,"NATSAV","2.08.002.00","pay.satisfied_benefits","agreement",41.818
"organisation",2024,"NATSAV","2.08.003.00","pay.pay_reasonable","agreement",26.364
"organisation",2024,"NATSAV","2.08.004.00","pay.aware_benefits","agreement",89.498
"organisation",2024,"NATSAV","2.08.005.00","pay.money_worries","seldom_never",57.79800000000001
"organisation",2024,"NATSAV","2.09.001.00","lmc.seniors_visible","agreement",78.082
"organisation",2024,"NATSAV","2.09.002.00","lmc.seniors_consistent_values","agreement",67.89
"organisation",2024,"NATSAV","2.09.003.00","lmc.clear_vision","agreement",60.455
"organisation",2024,"NATSAV","2.09.005.00","lmc.confidence_seniors","agreement",56.818
"organisation",2024,"NATSAV","2.09.006.00","lmc.change_managed_well","agreement",32.72700000000001
"organisation",2024,"NATSAV","2.09.007.00","lmc.change_for_better","agreement",40.639
"organisation",2024,"NATSAV","2.09.008.00","lmc.kept_informed","agreement",68.493
"organisation",2024,"NATSAV","2.09.009.00","lmc.contribute_views","agreement",52.510999999999996
"organisation",2024,"NATSAV","2.09.010.00","lmc.safe_to_challenge","agreement",64.545
"organisation",2024,"NATSAV","2.10.001.00","eng.proud_to_tell","agreement",72.27299999999998
"organisation",2024,"NATSAV","2.10.002.00","eng.recommend_organisation","agreement",59.091
"organisation",2024,"NATSAV","2.10.003.00","eng.personal_attachment","agreement",58.182
"organisation",2024,"NATSAV","2.10.004.00","eng.organisation_inspires","agreement",55
"organisation",2024,"NATSAV","2.10.005.00","eng.organisation_motivates","agreement",56.364000000000004
"organisation",2024,"NATSAV","2.11.001.00","act.senior_action","agreement",60.455
