"data_type","uid_org_txt","uid_qm_num","uid_qm_txt","response_category","value"
"organisation","ANPHEL","6.02.001.00","dhb.experienced_bullying","yes",12.000000000000002
"organisation","ANPHEL","6.02.004.00","dhb.reported_bullying","yes",38
"organisation","ANPHEL","6.04.002.00","dhb.appropriate_action","yes",14.000000000000002
"organisation","ANPHEL","6.04.003.00","dhb.bullying_has_stopped","yes",32
"organisation","ANPHEL","6.04.004.00","dhb.culture_continue","yes",61
"organisation","ANPHEL","6.04.005.00","dhb.punished_reporting","yes",30
"organisation","ANPHEL","7.01.001.00","wlb.perma_index","index",71
"organisation","ANPHEL","7.01.002.00","wlb.stress_index","index",31
"organisation","ANPHEL","7.02.001.00","wlb.satisfied_life","num_07_10",53
"organisation","ANPHEL","7.02.002.00","wlb.life_worthwhile","num_07_10",60
"organisation","ANPHEL","7.02.003.00","wlb.happy_yesterday","num_07_10",51
"organisation","ANPHEL","7.02.004.00","wlb.anxious_yesterday","num_06_10",44
"organisation","ANPHEL","7.03.001.00","wlb.mental_health","excellent_good",64
"organisation","ANPHEL","7.03.002.00","wlb.physical_health","excellent_good",70
"organisation","ANPHEL","7.03.003.00","wlb.feel_lonely","always_often",6
"organisation","ANPHEL","7.03.004.00","wlb.team_care","agreement",71
"organisation","APPTCH","0.00.002.00","meta.response_rate","response_rate",98
"organisation","APPTCH","1.01.001.00","000.engagement_index","index",69
"organisation","APPTCH","1.02.001.00","000.my_work","theme",85.00000000000001
"organisation","APPTCH","1.02.002.00","000.objectives_purpose","theme",86.00000000000001
"organisation","APPTCH","1.02.003.00","000.my_manager","theme",76
"organisation","APPTCH","1.02.004.00","000.my_team","theme",88
"organisation","APPTCH","1.02.005.00","000.learning_development","theme",58.00000000000001
"organisation","APPTCH","1.02.006.00","000.inclusion_treatment","theme",84.00000000000001
"organisation","APPTCH","1.02.007.00","000.resources_workload","theme",77
"organisation","APPTCH","1.02.008.00","000.pay_benefits","theme",50
"organisation","APPTCH","1.02.009.00","000.leadership_change","theme",65
"organisation","APPTCH","2.01.001.00","mwk.interested_work","agreement",96
"organisation","APPTCH","2.01.002.00","mwk.challenging_work","agreement",86.00000000000001
"organisation","APPTCH","2.01.003.00","mwk.personal_accomplishment","agreement",84.00000000000001
"organisation","APPTCH","2.01.004.00","mwk.involved_decisions","agreement",72
"organisation","APPTCH","2.01.005.00","mwk.choice_how","agreement",86.00000000000001
"organisation","APPTCH","2.02.001.00","obj.understanding_objectives","agreement",85.00000000000001
"organisation","APPTCH","2.02.003.00","obj.contribute_toward_objectives","agreement",88
"organisation","APPTCH","2.03.001.00","mgr.manager_motivates","agreement",82
